entity_id,season,metric,value,sample_size,available_at_utc,source_manifest_hash
CIN,2020,offense_rush_epa_per_carry,-0.11382740208070102,411,2021-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
CIN,2021,offense_pass_epa_per_dropback,0.14959241275388277,610,2022-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
CIN,2021,offense_rush_epa_per_carry,-0.08283369844635786,436,2022-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
CIN,2022,offense_pass_epa_per_dropback,0.13383189286006233,654,2023-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
CIN,2022,offense_rush_epa_per_carry,-0.05131204073285747,399,2023-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
CIN,2023,offense_pass_epa_per_dropback,0.020002608711493067,665,2024-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
CIN,2023,offense_rush_epa_per_carry,-0.06445501117041201,383,2024-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
CIN,2024,offense_pass_epa_per_dropback,0.16446707917779366,700,2025-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
CIN,2024,offense_rush_epa_per_carry,-0.025036040548092643,380,2025-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
CIN,2025,offense_pass_epa_per_dropback,0.01974543636930168,676,2026-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
CIN,2025,offense_rush_epa_per_carry,0.018397274132827424,381,2026-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
CLE,2020,offense_pass_epa_per_dropback,0.1753210910019185,527,2021-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
CLE,2020,offense_rush_epa_per_carry,-0.013767229064472773,495,2021-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
CLE,2021,offense_pass_epa_per_dropback,-0.028465931859069833,569,2022-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
CLE,2021,offense_rush_epa_per_carry,0.05510163238537037,485,2022-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
CLE,2022,offense_pass_epa_per_dropback,-0.01733822288584777,584,2023-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
CLE,2022,offense_rush_epa_per_carry,0.04609237999839871,532,2023-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
CLE,2023,offense_pass_epa_per_dropback,-0.15688164494570303,669,2024-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
CLE,2023,offense_rush_epa_per_carry,-0.0924162733199919,518,2024-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
CLE,2024,offense_pass_epa_per_dropback,-0.2407224007263333,727,2025-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
CLE,2024,offense_rush_epa_per_carry,-0.06610243469721952,391,2025-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
CLE,2025,offense_pass_epa_per_dropback,-0.2696015128470179,609,2026-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
CLE,2025,offense_rush_epa_per_carry,-0.05257118623093859,421,2026-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
DAL,2020,offense_pass_epa_per_dropback,-0.019839230962084616,683,2021-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
DAL,2020,offense_rush_epa_per_carry,-0.044153403480445254,430,2021-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
DAL,2021,offense_pass_epa_per_dropback,0.17840452974314308,680,2022-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
DAL,2021,offense_rush_epa_per_carry,-0.04697262586006774,473,2022-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
DAL,2022,offense_pass_epa_per_dropback,0.05443613804839818,583,2023-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
DAL,2022,offense_rush_epa_per_carry,-0.02282210818053752,531,2023-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
DAL,2023,offense_pass_epa_per_dropback,0.1782998731506779,654,2024-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
DAL,2023,offense_rush_epa_per_carry,-0.011773615204048944,468,2024-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
DAL,2024,offense_pass_epa_per_dropback,-0.06841075652816798,675,2025-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
DAL,2024,offense_rush_epa_per_carry,-0.12058410990121417,429,2025-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
DAL,2025,offense_pass_epa_per_dropback,0.17394422223691894,655,2026-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
DAL,2025,offense_rush_epa_per_carry,-0.02005064170968404,465,2026-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
DEN,2020,offense_pass_epa_per_dropback,-0.10656937468961772,588,2021-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
DEN,2020,offense_rush_epa_per_carry,-0.08511208230281914,442,2021-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
DEN,2021,offense_pass_epa_per_dropback,0.07522819245224513,581,2022-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
DEN,2021,offense_rush_epa_per_carry,-0.07557519777230692,455,2022-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
DEN,2022,offense_pass_epa_per_dropback,-0.13591933405627815,634,2023-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
DEN,2022,offense_rush_epa_per_carry,-0.08397147208811825,444,2023-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
DEN,2023,offense_pass_epa_per_dropback,-0.017918188191439543,565,2024-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
DEN,2023,offense_rush_epa_per_carry,-0.07727135727486817,451,2024-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
DEN,2024,offense_pass_epa_per_dropback,0.06739572379273787,594,2025-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
DEN,2024,offense_rush_epa_per_carry,-0.03114535329789345,461,2025-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
DEN,2025,offense_pass_epa_per_dropback,0.09250382166061855,636,2026-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
DEN,2025,offense_rush_epa_per_carry,-0.020407095676497164,456,2026-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
DET,2020,offense_pass_epa_per_dropback,0.04952941655734671,624,2021-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
DET,2020,offense_rush_epa_per_carry,-0.10593920035188112,367,2021-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
DET,2021,offense_pass_epa_per_dropback,-0.03331902810717978,629,2022-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
DET,2021,offense_rush_epa_per_carry,-0.08926529538196863,427,2022-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
DET,2022,offense_pass_epa_per_dropback,0.17005154659165136,612,2023-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
DET,2022,offense_rush_epa_per_carry,-0.07664325630491124,480,2023-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
DET,2023,offense_pass_epa_per_dropback,0.13047202565878913,637,2024-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
DET,2023,offense_rush_epa_per_carry,-0.042086120302640105,500,2024-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
DET,2024,offense_pass_epa_per_dropback,0.2951757579477942,584,2025-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
DET,2024,offense_rush_epa_per_carry,0.017853900131122688,534,2025-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
DET,2025,offense_pass_epa_per_dropback,0.16644125064837784,621,2026-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
DET,2025,offense_rush_epa_per_carry,-0.05558495964035661,442,2026-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
GB,2020,offense_pass_epa_per_dropback,0.3367283950964951,547,2021-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
GB,2020,offense_rush_epa_per_carry,0.05223279919606084,443,2021-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
GB,2021,offense_pass_epa_per_dropback,0.19448744766737036,626,2022-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
GB,2021,offense_rush_epa_per_carry,0.03274449373890602,446,2022-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
GB,2022,offense_pass_epa_per_dropback,-0.0027228328387493483,595,2023-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
GB,2022,offense_rush_epa_per_carry,0.011250506280064439,456,2023-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
GB,2023,offense_pass_epa_per_dropback,0.14747871293243522,611,2024-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
GB,2023,offense_rush_epa_per_carry,-0.07028109756336497,441,2024-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
GB,2024,offense_pass_epa_per_dropback,0.1545671830947849,501,2025-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
GB,2024,offense_rush_epa_per_carry,0.007475200962584361,526,2025-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
GB,2025,offense_pass_epa_per_dropback,0.22933661852613887,518,2026-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
GB,2025,offense_rush_epa_per_carry,-0.030997736948677444,492,2026-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
HOU,2020,offense_pass_epa_per_dropback,0.21793547582575973,596,2021-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
HOU,2020,offense_rush_epa_per_carry,-0.07087686604029651,344,2021-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
HOU,2021,offense_pass_epa_per_dropback,-0.10239278498002521,590,2022-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
HOU,2021,offense_rush_epa_per_carry,-0.15823423065608425,420,2022-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
HOU,2022,offense_pass_epa_per_dropback,-0.18335068457801526,617,2023-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
HOU,2022,offense_rush_epa_per_carry,-0.1824257002414202,398,2023-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
HOU,2023,offense_pass_epa_per_dropback,0.05848066608984811,639,2024-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
HOU,2023,offense_rush_epa_per_carry,-0.13372231249062105,444,2024-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
HOU,2024,offense_pass_epa_per_dropback,-0.02609618361588957,624,2025-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
HOU,2024,offense_rush_epa_per_carry,-0.09088072436222244,434,2025-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
HOU,2025,offense_pass_epa_per_dropback,0.05047459446770768,613,2026-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
HOU,2025,offense_rush_epa_per_carry,-0.09460173544388813,475,2026-02-15T00:00:00Z,f49426255095b6fb1e4458a8912f1cca336665dcc0fb378794de6e277fa75eeb
