team_id,target_season,as_of_utc,returning_offensive_snap_percentage,returning_defensive_snap_percentage,returning_special_teams_snap_percentage,returning_qb_dropback_percentage,returning_receiver_target_percentage,returning_rushing_attempt_percentage,returning_offensive_line_snap_percentage,returning_pass_rush_snap_percentage,returning_secondary_snap_percentage,starter_changes_offense,starter_changes_defense,early_season_performance_residual,source_manifest_hash
LV,2021,2021-08-01T00:00:00Z,0.6356081591538655,0.5654170493445771,0.6660811865729899,,,,,,,,,-0.06020047186141513,daec211cfe940ff0b8c175d9b16010e7
LV,2022,2022-08-01T00:00:00Z,0.6037200268917606,0.4928097757246107,0.41899441340782123,,,,,,,,,0.01532111639082363,daec211cfe940ff0b8c175d9b16010e7
LV,2023,2023-08-01T00:00:00Z,0.6098828576142551,0.47757702855299244,0.6290646326776395,,,,,,,,,-0.09746101188681555,daec211cfe940ff0b8c175d9b16010e7
LV,2024,2024-08-01T00:00:00Z,0.6314096992873284,0.7006338762737704,0.5663661144894108,,,,,,,,,-0.045628621595794325,daec211cfe940ff0b8c175d9b16010e7
LV,2025,2025-08-01T00:00:00Z,0.7139966000161904,0.4033914886678624,0.48729218421555515,,,,,,,,,-0.07267500650674624,daec211cfe940ff0b8c175d9b16010e7
MIN,2021,2021-08-01T00:00:00Z,0.7313820865481382,0.3628206213493609,0.5639723801787165,,,,,,,,,-0.07771001478762013,daec211cfe940ff0b8c175d9b16010e7
MIN,2022,2022-08-01T00:00:00Z,0.802645207553183,0.49157134256472007,0.614540721457791,,,,,,,,,-0.019085831429321572,daec211cfe940ff0b8c175d9b16010e7
MIN,2023,2023-08-01T00:00:00Z,0.8169202226345084,0.5326255253262553,0.7797891036906854,,,,,,,,,-0.03863904638257637,daec211cfe940ff0b8c175d9b16010e7
MIN,2024,2024-08-01T00:00:00Z,0.7581900746026597,0.6499959797378789,0.6348044342187826,,,,,,,,,0.03073091343347272,daec211cfe940ff0b8c175d9b16010e7
MIN,2025,2025-08-01T00:00:00Z,0.5939241279291657,0.5712647193760514,0.5903683806600154,,,,,,,,,-0.10561361137626776,daec211cfe940ff0b8c175d9b16010e7
JAX,2021,2021-08-01T00:00:00Z,0.684270450166404,0.5917903788431897,0.6352965403624382,,,,,,,,,-0.02965503709116553,daec211cfe940ff0b8c175d9b16010e7
JAX,2022,2022-08-01T00:00:00Z,0.6021613470721286,0.6370200196914998,0.5442670537010159,,,,,,,,,0.13246462994636637,daec211cfe940ff0b8c175d9b16010e7
JAX,2023,2023-08-01T00:00:00Z,0.7890173410404624,0.9136967155835081,0.811327903011934,,,,,,,,,-0.11433547896169376,daec211cfe940ff0b8c175d9b16010e7
JAX,2024,2024-08-01T00:00:00Z,0.8014035087719298,0.6400130815141852,0.6951871657754011,,,,,,,,,0.05018874670007582,daec211cfe940ff0b8c175d9b16010e7
JAX,2025,2025-08-01T00:00:00Z,0.5436064419607498,0.7362420188507145,0.5475456972684329,,,,,,,,,0.0505009403365803,daec211cfe940ff0b8c175d9b16010e7
ATL,2021,2021-08-01T00:00:00Z,0.6197684772929652,0.6873057212467445,0.5157258064516129,,,,,,,,,-0.11839273001177614,daec211cfe940ff0b8c175d9b16010e7
ATL,2022,2022-08-01T00:00:00Z,0.5584168683027999,0.40217560217560216,0.5984133790737565,,,,,,,,,0.10257369328423412,daec211cfe940ff0b8c175d9b16010e7
ATL,2023,2023-08-01T00:00:00Z,0.7264942479024306,0.5652350081037277,0.5305183946488294,,,,,,,,,-0.10379541741980627,daec211cfe940ff0b8c175d9b16010e7
ATL,2024,2024-08-01T00:00:00Z,0.6991150442477876,0.7281289910600255,0.5724070450097848,,,,,,,,,0.13309184809791386,daec211cfe940ff0b8c175d9b16010e7
ATL,2025,2025-08-01T00:00:00Z,0.8514276624512845,0.6095409246855089,0.6306563391765185,,,,,,,,,-0.0555653450209586,daec211cfe940ff0b8c175d9b16010e7
GB,2021,2021-08-01T00:00:00Z,0.7875977311053196,0.8216190400382074,0.6038849742906113,,,,,,,,,-0.09395268119206451,daec211cfe940ff0b8c175d9b16010e7
GB,2022,2022-08-01T00:00:00Z,0.6809649394973627,0.7741314290299286,0.5026940730393135,,,,,,,,,-0.11809196178170059,daec211cfe940ff0b8c175d9b16010e7
GB,2023,2023-08-01T00:00:00Z,0.667026757520359,0.7755676817461714,0.6205651157850011,,,,,,,,,0.07455487329527598,daec211cfe940ff0b8c175d9b16010e7
GB,2024,2024-08-01T00:00:00Z,0.7707509881422925,0.7228346456692913,0.6141479099678456,,,,,,,,,-0.007082914908685914,daec211cfe940ff0b8c175d9b16010e7
GB,2025,2025-08-01T00:00:00Z,0.9043553869259348,0.7557559933539045,0.7757611241217799,,,,,,,,,0.051062327874762475,daec211cfe940ff0b8c175d9b16010e7
DET,2021,2021-08-01T00:00:00Z,0.4683643316530506,0.5218024431680285,0.48214645955214847,,,,,,,,,-0.05857339519128206,daec211cfe940ff0b8c175d9b16010e7
DET,2022,2022-08-01T00:00:00Z,0.815706979046362,0.7095283620140217,0.6740251702083763,,,,,,,,,0.13496707837958338,daec211cfe940ff0b8c175d9b16010e7
DET,2023,2023-08-01T00:00:00Z,0.7200286578570292,0.7057222889155662,0.571975806451613,,,,,,,,,0.007387104013375126,daec211cfe940ff0b8c175d9b16010e7
DET,2024,2024-08-01T00:00:00Z,0.8240490473993012,0.6045025211277608,0.6417503831091436,,,,,,,,,0.08547529214894528,daec211cfe940ff0b8c175d9b16010e7
DET,2025,2025-08-01T00:00:00Z,0.7694436135207897,0.6737561127066677,0.6620267260579065,,,,,,,,,-0.08324610885499828,daec211cfe940ff0b8c175d9b16010e7
LA,2021,2021-08-01T00:00:00Z,0.6701340561131053,0.6932414441224841,0.6351153423654339,,,,,,,,,0.07402364285551698,daec211cfe940ff0b8c175d9b16010e7
LA,2022,2022-08-01T00:00:00Z,0.7065904103212077,0.7079066753078419,0.7287301587301588,,,,,,,,,-0.14740168991251854,daec211cfe940ff0b8c175d9b16010e7
LA,2023,2023-08-01T00:00:00Z,0.6638229805385231,0.3250125229587577,0.4451256897608829,,,,,,,,,0.13921961066083643,daec211cfe940ff0b8c175d9b16010e7
LA,2024,2024-08-01T00:00:00Z,0.8097391828735112,0.6527618611047444,0.5965042766827817,,,,,,,,,-0.040720816995507086,daec211cfe940ff0b8c175d9b16010e7
LA,2025,2025-08-01T00:00:00Z,0.7605960760820728,0.7793188584706993,0.6984417965169569,,,,,,,,,0.13439574383773284,daec211cfe940ff0b8c175d9b16010e7
LAC,2021,2021-08-01T00:00:00Z,0.5122630560928433,0.6399579205750855,0.53152260111023,,,,,,,,,0.06763675591579218,daec211cfe940ff0b8c175d9b16010e7
LAC,2022,2022-08-01T00:00:00Z,0.7890696260261477,0.6033296857902142,0.5801015228426396,,,,,,,,,-0.08370129519545762,daec211cfe940ff0b8c175d9b16010e7
LAC,2023,2023-08-01T00:00:00Z,0.8028382077510445,0.645823195458232,0.6504334993543627,,,,,,,,,-0.08672610201475427,daec211cfe940ff0b8c175d9b16010e7
LAC,2024,2024-08-01T00:00:00Z,0.58729784895588,0.5643150252525253,0.6125124131082423,,,,,,,,,0.08679155776616199,daec211cfe940ff0b8c175d9b16010e7
LAC,2025,2025-08-01T00:00:00Z,0.71229660811139,0.7460626851707469,0.6879275281937511,,,,,,,,,-0.046286525825081186,daec211cfe940ff0b8c175d9b16010e7
NO,2021,2021-08-01T00:00:00Z,0.6794651527601404,0.7207179087007414,0.6064365336209996,,,,,,,,,-0.1390694945699324,daec211cfe940ff0b8c175d9b16010e7
NO,2022,2022-08-01T00:00:00Z,0.7893244370308591,0.6653373484170261,0.7307095773555642,,,,,,,,,0.03599186182988769,daec211cfe940ff0b8c175d9b16010e7
NO,2023,2023-08-01T00:00:00Z,0.7051503629450397,0.6267266302601991,0.5475803172021146,,,,,,,,,0.02434396967431086,daec211cfe940ff0b8c175d9b16010e7
NO,2024,2024-08-01T00:00:00Z,0.6214476369916785,0.8509485094850948,0.6227263837277528,,,,,,,,,-0.04324180511099657,daec211cfe940ff0b8c175d9b16010e7
NO,2025,2025-08-01T00:00:00Z,0.6270365109867156,0.6532643926531873,0.383594214384783,,,,,,,,,-0.03117757612276706,daec211cfe940ff0b8c175d9b16010e7
SEA,2021,2021-08-01T00:00:00Z,0.7678830938155983,0.6890706319702602,0.6417520969245107,,,,,,,,,-0.036583937008475585,daec211cfe940ff0b8c175d9b16010e7
SEA,2022,2022-08-01T00:00:00Z,0.5615998532244748,0.538638322321172,0.7139503032674623,,,,,,,,,-0.03003965258143042,daec211cfe940ff0b8c175d9b16010e7
SEA,2023,2023-08-01T00:00:00Z,0.767128650849581,0.5699076831447291,0.4984331797235023,,,,,,,,,0.0152510942041263,daec211cfe940ff0b8c175d9b16010e7
SEA,2024,2024-08-01T00:00:00Z,0.6516737306461379,0.5795628248242127,0.5612928655892787,,,,,,,,,-0.046249345371359496,daec211cfe940ff0b8c175d9b16010e7
SEA,2025,2025-08-01T00:00:00Z,0.4693388429752066,0.7382809359170218,0.6666021297192642,,,,,,,,,0.07463892992514991,daec211cfe940ff0b8c175d9b16010e7
DEN,2021,2021-08-01T00:00:00Z,0.7668131125380196,0.7920113645859447,0.4723938223938224,,,,,,,,,0.11888553780318217,daec211cfe940ff0b8c175d9b16010e7
DEN,2022,2022-08-01T00:00:00Z,0.6835421747540157,0.6150959132610508,0.6508292245629762,,,,,,,,,-0.12354330090443316,daec211cfe940ff0b8c175d9b16010e7
DEN,2023,2023-08-01T00:00:00Z,0.4967189500640205,0.7331532104259377,0.47233800682076543,,,,,,,,,0.050654511233474094,daec211cfe940ff0b8c175d9b16010e7
DEN,2024,2024-08-01T00:00:00Z,0.670172165210754,0.5974412616672031,0.680511811023622,,,,,,,,,0.07269161098578278,daec211cfe940ff0b8c175d9b16010e7
DEN,2025,2025-08-01T00:00:00Z,0.864192625556262,0.864633335794993,0.7029211831710453,,,,,,,,,0.016765814159506183,daec211cfe940ff0b8c175d9b16010e7
MIA,2021,2021-08-01T00:00:00Z,0.7094657919400188,0.7472740063313401,0.7519068647129666,,,,,,,,,-0.0659176908425397,daec211cfe940ff0b8c175d9b16010e7
MIA,2022,2022-08-01T00:00:00Z,0.6384118481172207,0.8141957364341085,0.7587084148727984,,,,,,,,,0.08896249678875404,daec211cfe940ff0b8c175d9b16010e7
MIA,2023,2023-08-01T00:00:00Z,0.7376903860101539,0.7944929482874412,0.6720610119047619,,,,,,,,,0.05028397063909726,daec211cfe940ff0b8c175d9b16010e7
MIA,2024,2024-08-01T00:00:00Z,0.8357518236724449,0.4521158129175947,0.6680584551148225,,,,,,,,,-0.11936011103152547,daec211cfe940ff0b8c175d9b16010e7
MIA,2025,2025-08-01T00:00:00Z,0.5763700271608884,0.3363807245386193,0.46210569438754606,,,,,,,,,0.02211362935822252,daec211cfe940ff0b8c175d9b16010e7
BAL,2021,2021-08-01T00:00:00Z,0.6375535644721465,0.6993418505613628,0.6998258176891814,,,,,,,,,-0.09428584309730033,daec211cfe940ff0b8c175d9b16010e7
BAL,2022,2022-08-01T00:00:00Z,0.6074800556246798,0.674436090225564,0.5997695410024967,,,,,,,,,-0.006209651097087355,daec211cfe940ff0b8c175d9b16010e7
BAL,2023,2023-08-01T00:00:00Z,0.7563602309973466,0.6492973314384968,0.7545198875050221,,,,,,,,,0.06400899198582431,daec211cfe940ff0b8c175d9b16010e7
BAL,2024,2024-08-01T00:00:00Z,0.6457304676154516,0.7045277954368864,0.6090277777777777,,,,,,,,,0.15620263017942687,daec211cfe940ff0b8c175d9b16010e7
BAL,2025,2025-08-01T00:00:00Z,0.869085058143787,0.7403578237278193,0.6097219793670222,,,,,,,,,-0.18506612160507074,daec211cfe940ff0b8c175d9b16010e7
KC,2021,2021-08-01T00:00:00Z,0.6078321678321679,0.7295348508412272,0.6019315188762072,,,,,,,,,-0.03030957706791837,daec211cfe940ff0b8c175d9b16010e7
KC,2022,2022-08-01T00:00:00Z,0.7613562831629351,0.5136009916672406,0.6072242679291601,,,,,,,,,0.035570698637130665,daec211cfe940ff0b8c175d9b16010e7
KC,2023,2023-08-01T00:00:00Z,0.7346620568097079,0.7409427609427609,0.7167224080267559,,,,,,,,,-0.15931009287829317,daec211cfe940ff0b8c175d9b16010e7
KC,2024,2024-08-01T00:00:00Z,0.7684028445127811,0.7933110367892977,0.7857265692175408,,,,,,,,,0.03374619751008909,daec211cfe940ff0b8c175d9b16010e7
KC,2025,2025-08-01T00:00:00Z,0.7617343427391604,0.816358024691358,0.7129613121768587,,,,,,,,,-0.026800933394198125,daec211cfe940ff0b8c175d9b16010e7
TB,2021,2021-08-01T00:00:00Z,0.9021739130434783,0.9408042457644418,0.7698691350143633,,,,,,,,,-0.008129275382625117,daec211cfe940ff0b8c175d9b16010e7
TB,2022,2022-08-01T00:00:00Z,0.642250821467689,0.690098798777454,0.5538331929233361,,,,,,,,,-0.15484953158645542,daec211cfe940ff0b8c175d9b16010e7
TB,2023,2023-08-01T00:00:00Z,0.5273847877854041,0.7049430819772328,0.6565561416729465,,,,,,,,,0.03783058979564495,daec211cfe940ff0b8c175d9b16010e7
TB,2024,2024-08-01T00:00:00Z,0.8561769677371941,0.8254553339115351,0.7624485211531262,,,,,,,,,0.13008195048284027,daec211cfe940ff0b8c175d9b16010e7
TB,2025,2025-08-01T00:00:00Z,0.9227713696432663,0.7632946210268948,0.6241108881998906,,,,,,,,,-0.13807436268184917,daec211cfe940ff0b8c175d9b16010e7
TEN,2021,2021-08-01T00:00:00Z,0.7389194435457781,0.5437236084452975,0.5101175563692426,,,,,,,,,-0.14471732646476576,daec211cfe940ff0b8c175d9b16010e7
TEN,2022,2022-08-01T00:00:00Z,0.5531711619019622,0.6643153852182773,0.5414240090174713,,,,,,,,,-0.07279792400975196,daec211cfe940ff0b8c175d9b16010e7
TEN,2023,2023-08-01T00:00:00Z,0.5122958018619357,0.5593431395439333,0.4474004874086109,,,,,,,,,0.01233922129965273,daec211cfe940ff0b8c175d9b16010e7
TEN,2024,2024-08-01T00:00:00Z,0.6024242424242424,0.42115658081845475,0.4552373322651712,,,,,,,,,-0.06890308376403982,daec211cfe940ff0b8c175d9b16010e7
TEN,2025,2025-08-01T00:00:00Z,0.4928535815190294,0.6661506707946336,0.5342110512667065,,,,,,,,,-0.043567694213037994,daec211cfe940ff0b8c175d9b16010e7
ARI,2021,2021-08-01T00:00:00Z,0.6772406039190492,0.6137891457616003,0.7451141740382637,,,,,,,,,0.0131507947445531,daec211cfe940ff0b8c175d9b16010e7
ARI,2022,2022-08-01T00:00:00Z,0.80553295362083,0.7168765344103905,0.7627477390802386,,,,,,,,,-0.1394636885413575,daec211cfe940ff0b8c175d9b16010e7
ARI,2023,2023-08-01T00:00:00Z,0.5436028968014484,0.5038061717279201,0.49160335865653737,,,,,,,,,0.016809291612275207,daec211cfe940ff0b8c175d9b16010e7
ARI,2024,2024-08-01T00:00:00Z,0.6251303859423895,0.6278001148765078,0.653483606557377,,,,,,,,,0.1383764756219563,daec211cfe940ff0b8c175d9b16010e7
ARI,2025,2025-08-01T00:00:00Z,0.9367120106171201,0.5986115757778522,0.5824656393169513,,,,,,,,,-0.08558514168408728,daec211cfe940ff0b8c175d9b16010e7
CHI,2021,2021-08-01T00:00:00Z,0.6517574478447926,0.7296912114014252,0.6117982873453853,,,,,,,,,-0.0636116902470372,daec211cfe940ff0b8c175d9b16010e7
CHI,2022,2022-08-01T00:00:00Z,0.5307081510290066,0.4980665119876257,0.2902323580034423,,,,,,,,,0.054300380656708225,daec211cfe940ff0b8c175d9b16010e7
CHI,2023,2023-08-01T00:00:00Z,0.624087912087912,0.4720922459893048,0.49760166840458814,,,,,,,,,-0.0028864196446160492,daec211cfe940ff0b8c175d9b16010e7
CHI,2024,2024-08-01T00:00:00Z,0.6256889527917565,0.773109243697479,0.6681034482758621,,,,,,,,,-0.033117417168059056,daec211cfe940ff0b8c175d9b16010e7
CHI,2025,2025-08-01T00:00:00Z,0.5677816901408451,0.7989273857155018,0.6242197253433208,,,,,,,,,0.155528063108349,daec211cfe940ff0b8c175d9b16010e7
CLE,2021,2021-08-01T00:00:00Z,0.9456827691137315,0.3690458634419702,0.5258180442595044,,,,,,,,,-0.08251769956576098,daec211cfe940ff0b8c175d9b16010e7
CLE,2022,2022-08-01T00:00:00Z,0.5801921655580192,0.6755133511890269,0.5782152792638562,,,,,,,,,-0.0005973497283144266,daec211cfe940ff0b8c175d9b16010e7
CLE,2023,2023-08-01T00:00:00Z,0.8407155025553663,0.6119689508388282,0.6000819504199959,,,,,,,,,-0.16272193508890018,daec211cfe940ff0b8c175d9b16010e7
CLE,2024,2024-08-01T00:00:00Z,0.8470979821094238,0.8356434019519396,0.7302498311951384,,,,,,,,,-0.03304666882306795,daec211cfe940ff0b8c175d9b16010e7
CLE,2025,2025-08-01T00:00:00Z,0.5918335901386749,0.5821033210332104,0.3576742364917776,,,,,,,,,-0.006908544814374973,daec211cfe940ff0b8c175d9b16010e7
NYG,2021,2021-08-01T00:00:00Z,0.6391456519788208,0.6873593867177735,0.6120061796512911,,,,,,,,,-0.10552714950698604,daec211cfe940ff0b8c175d9b16010e7
NYG,2022,2022-08-01T00:00:00Z,0.4090496243084799,0.5890496189142946,0.40746113989637306,,,,,,,,,0.19867073256535245,daec211cfe940ff0b8c175d9b16010e7
NYG,2023,2023-08-01T00:00:00Z,0.7104274985557482,0.6272766695576756,0.6807207837648706,,,,,,,,,-0.21103753612270343,daec211cfe940ff0b8c175d9b16010e7
NYG,2024,2024-08-01T00:00:00Z,0.5516758626369102,0.769038601015392,0.5964633419431751,,,,,,,,,0.06660296681678152,daec211cfe940ff0b8c175d9b16010e7
NYG,2025,2025-08-01T00:00:00Z,0.8122020202020201,0.7404732254047323,0.5411619790597413,,,,,,,,,0.11943312534609367,daec211cfe940ff0b8c175d9b16010e7
PIT,2021,2021-08-01T00:00:00Z,0.5813900145271045,0.6433015346329324,0.6096296296296296,,,,,,,,,-0.08622215464728457,daec211cfe940ff0b8c175d9b16010e7
PIT,2022,2022-08-01T00:00:00Z,0.5614973262032086,0.7800590841949778,0.7122164048865619,,,,,,,,,0.08836876082335911,daec211cfe940ff0b8c175d9b16010e7
PIT,2023,2023-08-01T00:00:00Z,0.7891849529780565,0.5470859682105623,0.5071651090342679,,,,,,,,,-0.08941987943698133,daec211cfe940ff0b8c175d9b16010e7
PIT,2024,2024-08-01T00:00:00Z,0.6439090763566512,0.6086361563022654,0.6697771852980384,,,,,,,,,0.049581041656751215,daec211cfe940ff0b8c175d9b16010e7
PIT,2025,2025-08-01T00:00:00Z,0.5880851063829787,0.6087024329382408,0.7427055702917772,,,,,,,,,0.021844748972235796,daec211cfe940ff0b8c175d9b16010e7
HOU,2021,2021-08-01T00:00:00Z,0.39183673469387753,0.5646643689479731,0.36439811976292663,,,,,,,,,-0.2368449921042777,daec211cfe940ff0b8c175d9b16010e7
HOU,2022,2022-08-01T00:00:00Z,0.7047334754797442,0.5341305036426988,0.6217793880837359,,,,,,,,,-0.05068296742802078,daec211cfe940ff0b8c175d9b16010e7
HOU,2023,2023-08-01T00:00:00Z,0.4165740186436329,0.5816785603475023,0.63668430335097,,,,,,,,,0.16265152256555393,daec211cfe940ff0b8c175d9b16010e7
HOU,2024,2024-08-01T00:00:00Z,0.7171388416302981,0.5214641080312722,0.683066759388039,,,,,,,,,-0.018777889167893545,daec211cfe940ff0b8c175d9b16010e7
HOU,2025,2025-08-01T00:00:00Z,0.5581293706293706,0.7910142954390742,0.5677154582763337,,,,,,,,,0.01429474030876815,daec211cfe940ff0b8c175d9b16010e7
SF,2021,2021-08-01T00:00:00Z,0.6943430656934306,0.7236114767043959,0.6637150332058764,,,,,,,,,0.05072357723740359,daec211cfe940ff0b8c175d9b16010e7
SF,2022,2022-08-01T00:00:00Z,0.7026890635138058,0.6581395348837209,0.606743535988819,,,,,,,,,0.018262081520207904,daec211cfe940ff0b8c175d9b16010e7
SF,2023,2023-08-01T00:00:00Z,0.770128853135901,0.744308856062228,0.7663187687953299,,,,,,,,,0.08855022510763506,daec211cfe940ff0b8c175d9b16010e7
SF,2024,2024-08-01T00:00:00Z,0.8791216651169445,0.6669905607995558,0.6309607293127629,,,,,,,,,-0.09682090716407701,daec211cfe940ff0b8c175d9b16010e7
SF,2025,2025-08-01T00:00:00Z,0.687252506529615,0.619335604770017,0.49241964827167983,,,,,,,,,-0.007691561305239632,daec211cfe940ff0b8c175d9b16010e7
BUF,2021,2021-08-01T00:00:00Z,0.8409982174688057,0.8582494190549961,0.7192407247627265,,,,,,,,,0.00020272357489464765,daec211cfe940ff0b8c175d9b16010e7
BUF,2022,2022-08-01T00:00:00Z,0.7827976272589323,0.7044894300440726,0.8086522462562395,,,,,,,,,-0.0501302561870946,daec211cfe940ff0b8c175d9b16010e7
BUF,2023,2023-08-01T00:00:00Z,0.6949114715072162,0.8434439298458735,0.723495145631068,,,,,,,,,0.02153210375674805,daec211cfe940ff0b8c175d9b16010e7
BUF,2024,2024-08-01T00:00:00Z,0.6848067834306366,0.5926323045109902,0.6588035478392149,,,,,,,,,0.07451223847318536,daec211cfe940ff0b8c175d9b16010e7
BUF,2025,2025-08-01T00:00:00Z,0.8803137474613069,0.763376251788269,0.692973163841808,,,,,,,,,-0.05192415352984456,daec211cfe940ff0b8c175d9b16010e7
NE,2021,2021-08-01T00:00:00Z,0.5588526211671613,0.6053643272239606,0.7007332722273144,,,,,,,,,0.07297888387615918,daec211cfe940ff0b8c175d9b16010e7
NE,2022,2022-08-01T00:00:00Z,0.711797184851077,0.7479375250300361,0.5940807526460211,,,,,,,,,-0.12262459579641374,daec211cfe940ff0b8c175d9b16010e7
NE,2023,2023-08-01T00:00:00Z,0.7490494296577946,0.8675784392598552,0.6918176388612383,,,,,,,,,-0.1367055837967694,daec211cfe940ff0b8c175d9b16010e7
NE,2024,2024-08-01T00:00:00Z,0.5240031139174812,0.7212368168744008,0.44521635569670504,,,,,,,,,0.10747948749863254,daec211cfe940ff0b8c175d9b16010e7
NE,2025,2025-08-01T00:00:00Z,0.595608417200366,0.6302650837534558,0.48959200666111574,,,,,,,,,0.17277806405493001,daec211cfe940ff0b8c175d9b16010e7
WAS,2021,2021-08-01T00:00:00Z,0.6391825229034531,0.7369704854053175,0.6116297160637885,,,,,,,,,0.004560575340482646,daec211cfe940ff0b8c175d9b16010e7
WAS,2022,2022-08-01T00:00:00Z,0.6758086633863032,0.8338671265500534,0.6744282744282745,,,,,,,,,-0.02068036843611403,daec211cfe940ff0b8c175d9b16010e7
WAS,2023,2023-08-01T00:00:00Z,0.6505729564553094,0.7991639087267026,0.6656798894809552,,,,,,,,,-0.027961950078718392,daec211cfe940ff0b8c175d9b16010e7
WAS,2024,2024-08-01T00:00:00Z,0.436396485176973,0.4738236210657526,0.35865384615384616,,,,,,,,,0.237869123009252,daec211cfe940ff0b8c175d9b16010e7
WAS,2025,2025-08-01T00:00:00Z,0.8306736429038587,0.6763464702095702,0.6825949892151982,,,,,,,,,-0.12680344590298676,daec211cfe940ff0b8c175d9b16010e7
CIN,2021,2021-08-01T00:00:00Z,0.6453193646502197,0.49957110996740434,0.6470241602828521,,,,,,,,,0.0945926136736507,daec211cfe940ff0b8c175d9b16010e7
CIN,2022,2022-08-01T00:00:00Z,0.6579229840332752,0.857217504898759,0.7939894113983182,,,,,,,,,0.03549316246622816,daec211cfe940ff0b8c175d9b16010e7
CIN,2023,2023-08-01T00:00:00Z,0.7780175414172351,0.7147266313932981,0.6186272743649793,,,,,,,,,-0.09144408499741334,daec211cfe940ff0b8c175d9b16010e7
CIN,2024,2024-08-01T00:00:00Z,0.7239304812834224,0.7890288365926417,0.6576594476455394,,,,,,,,,0.10033446600857207,daec211cfe940ff0b8c175d9b16010e7
CIN,2025,2025-08-01T00:00:00Z,0.7303909810506116,0.6458416553487257,0.6119668246445498,,,,,,,,,-0.09863187425821124,daec211cfe940ff0b8c175d9b16010e7
DAL,2021,2021-08-01T00:00:00Z,0.824839502258857,0.5769262328710921,0.6259647734019395,,,,,,,,,0.12090641128111704,daec211cfe940ff0b8c175d9b16010e7
DAL,2022,2022-08-01T00:00:00Z,0.7133766869449689,0.7951708155789788,0.6083830235005261,,,,,,,,,-0.05573938900938959,daec211cfe940ff0b8c175d9b16010e7
DAL,2023,2023-08-01T00:00:00Z,0.7046861806923727,0.8239011374806909,0.6656850857439806,,,,,,,,,0.07582036460981793,daec211cfe940ff0b8c175d9b16010e7
DAL,2024,2024-08-01T00:00:00Z,0.7224394057857702,0.6668281262614031,0.7071663125362179,,,,,,,,,-0.2119290926507547,daec211cfe940ff0b8c175d9b16010e7
DAL,2025,2025-08-01T00:00:00Z,0.7529302181168982,0.5582276395980893,0.7234122510334461,,,,,,,,,0.20639311140056898,daec211cfe940ff0b8c175d9b16010e7
