entity_id,season,metric,value,sample_size,available_at_utc,source_manifest_hash
ARI,2020,defense_allowed_epa_per_play,0.006804448409974729,1047,2021-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2020,defense_allowed_success_rate,0.448901623686724,1047,2021-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2020,offense_early_down_epa,0.04877246387448018,840,2021-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2020,offense_epa_per_play,0.03820799513984579,1068,2021-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2020,offense_explosive_rate,0.18820224719101122,1068,2021-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2020,offense_fumble_lost_rate,0.00749063670411985,1068,2021-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2020,offense_int_rate,0.020061728395061727,648,2021-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2020,offense_late_down_epa,0.011903418465741961,225,2021-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2020,offense_pace_plays_per_game,66.75,1068,2021-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2020,offense_pass_epa,0.06069592359908243,648,2021-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2020,offense_red_zone_epa,0.04450164682271851,172,2021-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2020,offense_rush_epa,0.071911892291403,470,2021-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2020,offense_sack_rate,0.044753086419753084,648,2021-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2020,offense_success_rate,0.4541198501872659,1068,2021-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2020,special_teams_epa_per_play,-0.0007703513922277615,183,2021-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2021,defense_allowed_epa_per_play,-0.04109297809948322,1082,2022-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2021,defense_allowed_success_rate,0.4399260628465804,1082,2022-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2021,offense_early_down_epa,0.018502199331316638,905,2022-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2021,offense_epa_per_play,0.05135878988439889,1166,2022-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2021,offense_explosive_rate,0.18096054888507718,1166,2022-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2021,offense_fumble_lost_rate,0.002572898799313894,1166,2022-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2021,offense_int_rate,0.01849217638691323,703,2022-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2021,offense_late_down_epa,0.17822038221072695,258,2022-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2021,offense_pace_plays_per_game,64.77777777777777,1166,2022-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2021,offense_pass_epa,0.09915102473277736,703,2022-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2021,offense_red_zone_epa,0.04101605446370218,195,2022-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2021,offense_rush_epa,0.012080149832242927,497,2022-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2021,offense_sack_rate,0.05832147937411095,703,2022-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2021,offense_success_rate,0.46226415094339623,1166,2022-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2021,special_teams_epa_per_play,-0.07406717719450381,192,2022-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2022,defense_allowed_epa_per_play,0.01569981764329479,1060,2023-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2022,defense_allowed_success_rate,0.47924528301886793,1060,2023-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2022,offense_early_down_epa,-0.024149134982405448,861,2023-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2022,offense_epa_per_play,-0.08810489865695859,1142,2023-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2022,offense_explosive_rate,0.17162872154115585,1142,2023-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2022,offense_fumble_lost_rate,0.006129597197898424,1142,2023-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2022,offense_int_rate,0.02257636122177955,753,2023-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2022,offense_late_down_epa,-0.2988984891411604,272,2023-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2022,offense_pace_plays_per_game,67.17647058823529,1142,2023-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2022,offense_pass_epa,-0.10214290466402579,753,2023-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2022,offense_red_zone_epa,-0.025770771688470515,151,2023-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2022,offense_rush_epa,-0.014916939369239424,429,2023-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2022,offense_sack_rate,0.06108897742363878,753,2023-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2022,offense_success_rate,0.4063047285464098,1142,2023-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2022,special_teams_epa_per_play,-0.13724149375536282,189,2023-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2023,defense_allowed_epa_per_play,0.08527101431054765,1047,2024-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2023,defense_allowed_success_rate,0.47468958930276983,1047,2024-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2023,offense_early_down_epa,-0.057479315058340974,802,2024-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2023,offense_epa_per_play,-0.07129560704468338,1071,2024-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2023,offense_explosive_rate,0.17366946778711484,1071,2024-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2023,offense_fumble_lost_rate,0.004668534080298786,1071,2024-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2023,offense_int_rate,0.01889763779527559,635,2024-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2023,offense_late_down_epa,-0.09686842205473324,257,2024-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2023,offense_pace_plays_per_game,63.0,1071,2024-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2023,offense_pass_epa,-0.11725992694275579,635,2024-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2023,offense_red_zone_epa,0.0510214411339343,138,2024-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2023,offense_rush_epa,0.052013942524252926,469,2024-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2023,offense_sack_rate,0.06614173228346457,635,2024-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2023,offense_success_rate,0.40522875816993464,1071,2024-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2023,special_teams_epa_per_play,0.061654621744744925,183,2024-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2024,defense_allowed_epa_per_play,0.05562410964666042,1032,2025-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2024,defense_allowed_success_rate,0.47771317829457366,1032,2025-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2024,offense_early_down_epa,0.08571112746077034,816,2025-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2024,offense_epa_per_play,0.06708086857727291,1031,2025-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2024,offense_explosive_rate,0.19204655674102813,1031,2025-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2024,offense_fumble_lost_rate,0.009699321047526674,1031,2025-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2024,offense_int_rate,0.01794453507340946,613,2025-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2024,offense_late_down_epa,-0.009737640499143923,210,2025-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2024,offense_pace_plays_per_game,60.64705882352941,1031,2025-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2024,offense_pass_epa,0.10892592872500802,613,2025-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2024,offense_red_zone_epa,0.07442106067894738,157,2025-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2024,offense_rush_epa,0.056177170416274756,459,2025-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2024,offense_sack_rate,0.048939641109298535,613,2025-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2024,offense_success_rate,0.47332686711930166,1031,2025-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
ARI,2024,special_teams_epa_per_play,0.11527894108685444,181,2025-02-15T00:00:00Z,daec211cfe940ff0b8c175d9b16010e7
